transaction_id,book_id,borrower_id,borrow_date,return_date
1377,744,564,2023-09-27,2025-01-20
1378,753,697,2024-06-12,2024-09-13
1379,430,298,2025-01-31,2025-02-14
1380,472,830,2023-09-12,2024-08-25
1381,354,304,2024-04-16,2024-06-08
1382,980,934,2024-12-02,2025-01-29
1383,868,131,2023-03-27,2024-11-21
1384,262,411,2024-07-26,2024-08-06
1385,102,557,2023-05-22,2023-09-15
1386,7,437,2024-03-20,2024-07-09
1387,811,559,2024-12-03,2025-02-05
1388,734,693,2023-10-06,2023-12-24
1389,233,171,2025-01-22,2025-02-13
1390,190,381,2023-10-14,2025-02-18
1391,948,481,2023-07-07,2023-11-19
1392,511,783,2024-05-27,2024-08-10
1393,926,584,2023-06-21,2024-08-25
1394,156,683,2024-09-04,2024-09-23
1395,913,113,2023-04-09,2023-08-26
1396,766,113,2025-02-06,2025-02-06
1397,202,869,2025-01-23,2025-01-26
1398,847,203,2024-05-31,2024-10-29
1399,935,333,2023-10-20,2024-08-26
1400,51,678,2025-02-09,2025-02-19
1401,938,955,2024-06-28,2024-09-24
1402,626,183,2025-01-01,2025-01-14
1403,752,527,2023-04-06,2025-01-25
1404,190,721,2023-04-14,2023-09-18
1405,926,777,2024-01-31,2024-11-07
1406,657,157,2023-12-06,2024-01-05
1407,21,804,2024-07-22,2024-10-25
1408,951,242,2024-08-16,2024-11-22
1409,968,605,2025-02-23,2025-02-23
1410,775,355,2024-07-16,2025-02-20
1411,16,629,2024-12-19,2025-01-10
1412,211,194,2023-04-03,2024-01-25
1413,86,814,2023-08-14,2023-11-23
1414,713,717,2025-02-12,2025-02-12
1415,620,33,2023-11-23,2024-02-24
1416,909,169,2023-05-20,2025-02-08
1417,450,556,2024-06-27,2025-02-22
1418,660,763,2023-04-05,2024-05-04
1419,165,780,2023-11-17,2024-12-27
1420,487,492,2023-12-27,2024-03-22
1421,624,403,2024-12-02,2025-01-02
1422,36,722,2024-06-24,2024-08-11
1423,610,830,2023-06-18,2024-06-29
1424,800,556,2024-12-20,2025-01-06
1425,981,231,2023-03-01,2024-11-16
1426,789,296,2024-08-19,2025-02-05
1427,669,507,2023-04-21,2024-10-07
1428,252,213,2024-06-28,2024-08-01
1429,757,342,2024-11-27,2024-12-16
1430,654,583,2023-06-16,2023-11-16
1431,380,367,2023-11-05,2025-01-05
1432,317,399,2024-06-05,2024-11-05
1433,768,890,2023-07-28,2024-05-02
1434,450,87,2024-05-12,2024-05-29
1435,984,665,2023-05-09,2024-12-14
1436,569,357,2024-04-22,2024-05-27
1437,564,300,2024-06-08,2024-11-05
1438,984,339,2025-01-31,2025-02-08
1439,50,370,2024-08-05,2024-11-12
1440,962,73,2024-01-22,2025-01-18
1441,809,193,2023-08-01,2023-08-25
1442,373,292,2024-08-23,2025-02-10
1443,52,948,2024-02-02,2024-05-30
1444,386,74,2023-07-11,2024-08-25
1445,51,504,2025-01-08,2025-01-08
1446,572,473,2024-07-02,2024-07-12
1447,409,679,2023-05-23,2024-04-10
1448,90,361,2024-08-20,2024-11-20
1449,758,790,2023-08-09,2024-08-18
1450,771,951,2024-08-07,2024-11-14
1451,917,373,2023-05-10,2023-12-05
1452,464,579,2024-06-26,2024-07-05
1453,378,426,2023-10-15,2023-11-17
1454,472,353,2023-11-14,2025-01-12
1455,352,798,2024-03-23,2024-05-26
1456,641,140,2023-08-02,2024-08-05
1457,717,142,2024-09-08,2024-12-01
1458,207,726,2023-06-16,2024-03-07
1459,374,695,2024-02-17,2024-10-11
1460,371,499,2024-04-12,2024-11-25
1461,772,444,2023-03-09,2023-03-12
1462,306,579,2023-03-03,2023-11-08
1463,724,539,2024-02-14,2024-08-28
1464,3,447,2023-10-06,2024-01-11
1465,379,462,2024-08-30,2024-11-21
1466,529,40,2024-08-16,2024-08-25
1467,976,763,2025-02-18,2025-02-18
1468,977,873,2023-12-24,2024-11-10
1469,482,469,2024-11-21,2024-12-15
1470,803,894,2024-03-27,2024-04-16
1471,869,357,2024-02-08,2024-09-01
1472,710,765,2024-03-16,2024-04-14
1473,821,743,2024-02-28,2024-03-19
1474,360,948,2023-05-18,2025-01-10
1475,642,11,2025-01-26,2025-01-28
1476,777,511,2024-05-04,2024-11-21
1477,24,888,2024-09-10,2025-01-05
1478,197,222,2023-12-26,2025-02-01
1479,892,426,2024-12-25,2025-01-05
1480,279,72,2024-09-18,2025-02-20
1481,578,296,2023-12-15,2024-04-07
1482,195,401,2024-08-28,2024-12-24
1483,118,561,2024-05-16,2024-10-25
1484,725,695,2023-03-21,2023-04-20
1485,471,460,2023-10-29,2024-06-26
1486,947,843,2024-03-17,2024-06-26
1487,410,300,2023-04-15,2024-02-21
1488,719,386,2025-02-21,2025-02-22
1489,18,433,2023-08-17,2025-01-07
1490,547,238,2023-10-18,2024-10-11
1491,487,477,2023-07-14,2023-07-15
1492,20,297,2025-01-12,2025-01-29
1493,156,830,2024-01-07,2024-01-07
1494,937,217,2025-02-04,2025-02-11
1495,352,378,2024-12-29,2025-01-13
1496,352,52,2023-06-14,2023-11-04
1497,819,750,2024-10-24,2024-12-05
1498,450,828,2024-09-05,2024-09-06
1499,165,579,2023-11-23,2024-09-25
1500,198,319,2024-10-31,2024-12-25
1501,560,157,2024-04-06,2024-06-08
1502,677,776,2023-06-04,2024-08-20
1503,768,330,2024-07-25,2024-08-26
1504,949,887,2024-05-20,2024-09-21
1505,978,626,2024-12-08,2025-01-02
1506,908,770,2024-04-04,2024-12-01
1507,429,218,2024-12-10,2024-12-15
1508,335,956,2024-06-12,2024-11-03
1509,131,619,2024-12-14,2025-02-23
1510,873,296,2023-07-07,2023-12-04
1511,388,369,2023-08-01,2024-01-30
1512,948,606,2024-08-31,2024-09-11
1513,989,136,2023-08-02,2024-12-03
1514,932,836,2023-11-18,2024-06-22
1515,349,914,2024-11-23,2024-12-04
1516,344,684,2024-01-27,2025-01-26
1517,146,570,2024-07-22,2024-11-13
1518,436,534,2024-07-15,2024-09-09
1519,247,200,2024-04-11,2024-04-25
1520,226,582,2024-01-21,2024-07-08
1521,601,745,2023-09-11,2024-06-13
1522,310,626,2024-11-06,2025-02-19
1523,448,813,2023-08-08,2025-01-11
1524,160,125,2024-08-28,2024-08-28
1525,481,648,2024-07-22,2024-07-30
1526,888,465,2024-01-02,2024-09-09
1527,386,387,2023-12-13,2024-03-12
1528,51,916,2023-12-15,2024-11-15
1529,914,311,2024-11-05,2024-12-12
1530,549,354,2025-02-16,2025-02-18
1531,356,548,2023-08-16,2023-11-17
1532,432,750,2024-04-29,2024-11-21
1533,912,129,2024-06-09,2024-08-24
1534,110,811,2024-12-09,2025-02-03
1535,53,511,2024-08-09,2024-08-12
1536,966,919,2023-09-10,2024-10-16
1537,511,54,2023-03-08,2024-12-15
1538,242,606,2024-09-12,2025-02-11
1539,336,833,2024-10-06,2024-11-27
1540,261,618,2023-06-08,2024-10-11
1541,307,967,2024-08-14,2025-02-12
1542,759,377,2024-05-28,2024-09-24
1543,418,32,2025-01-02,2025-02-12
1544,345,201,2024-10-30,2025-01-24
1545,492,60,2024-09-23,2024-12-01
1546,989,825,2024-09-09,2024-10-18
1547,808,713,2023-09-17,2024-09-15
1548,806,271,2023-09-12,2024-10-30
1549,846,557,2024-12-02,2025-01-23
1550,89,497,2023-12-02,2024-11-28
1551,258,323,2024-08-20,2024-09-03
1552,882,117,2025-01-21,2025-01-27
1553,730,143,2024-12-09,2024-12-28
1554,318,337,2024-05-02,2024-10-06
1555,606,388,2023-07-24,2023-07-30
1556,226,491,2023-06-18,2025-02-15
1557,524,751,2024-09-13,2024-10-30
1558,523,823,2024-08-16,2025-01-05
1559,448,491,2023-10-12,2024-11-11
1560,338,360,2024-02-09,2024-06-14
1561,162,922,2024-03-20,2025-02-05
1562,959,198,2024-03-03,2024-04-11
1563,364,872,2023-12-05,2025-01-05
1564,941,471,2023-03-28,2024-07-06
1565,565,937,2025-01-13,2025-01-24
1566,7,382,2024-06-25,2024-08-24
1567,497,42,2024-02-13,2024-04-05
1568,955,918,2023-04-08,2024-05-24
1569,710,926,2024-09-23,2024-10-17
1570,320,879,2024-03-25,2024-10-19
1571,300,622,2023-10-21,2024-12-11
1572,74,991,2024-11-11,2025-01-11
1573,94,315,2024-02-18,2024-09-28
1574,800,652,2023-05-16,2024-02-29
1575,546,495,2024-10-18,2025-01-23
1576,975,965,2024-11-11,2025-01-27
1577,533,427,2025-02-18,2025-02-21
1578,424,203,2023-08-06,2024-06-14
1579,794,221,2024-03-04,2024-04-18
1580,847,213,2025-02-21,2025-02-21
1581,545,858,2024-03-08,2024-05-21
1582,111,290,2023-11-23,2023-12-05
1583,308,280,2024-08-22,2025-01-20
1584,64,685,2024-04-03,2024-08-09
1585,42,878,2025-01-19,2025-02-16
1586,729,45,2024-09-15,2025-01-12
1587,74,532,2024-04-10,2024-10-20
1588,62,714,2025-01-25,2025-02-16
1589,964,929,2023-07-10,2024-12-01
1590,488,653,2023-11-19,2024-09-30
1591,786,743,2023-11-12,2024-06-29
1592,218,409,2023-06-27,2024-03-28
1593,308,520,2024-07-04,2025-01-15
1594,277,617,2023-06-08,2025-01-28
1595,319,998,2023-11-06,2024-10-05
1596,763,910,2024-12-13,2025-02-09
1597,597,265,2024-02-22,2025-02-23
1598,593,840,2024-02-24,2024-12-26
1599,561,672,2023-09-30,2024-10-13
1600,416,784,2023-02-26,2023-07-15
1601,794,66,2024-06-28,2024-12-21
1602,344,985,2024-08-07,2024-10-07
1603,847,540,2023-10-02,2024-01-03
1604,928,985,2023-09-20,2025-02-12
1605,682,34,2024-01-04,2024-08-21
1606,867,410,2024-10-19,2024-10-23
1607,275,733,2024-04-21,2024-10-13
1608,360,205,2024-11-01,2025-02-13
1609,658,460,2024-01-03,2024-03-30
1610,980,764,2025-02-08,2025-02-21
1611,143,313,2023-05-12,2024-09-15
1612,512,375,2024-05-15,2024-12-20
1613,407,5,2024-04-20,2024-06-29
1614,677,54,2023-05-12,2024-09-21
1615,212,619,2025-01-24,2025-01-31
1616,130,472,2023-03-28,2024-02-14
1617,841,616,2023-10-25,2023-11-05
1618,948,913,2023-08-27,2024-02-09
1619,662,110,2024-01-03,2025-01-06
1620,264,133,2023-11-25,2024-08-28
1621,201,448,2023-03-26,2025-01-10
1622,754,371,2024-04-10,2024-04-21
1623,354,948,2025-01-10,2025-01-27
1624,564,903,2023-04-27,2024-07-30
1625,281,829,2024-04-16,2024-11-20
1626,424,660,2024-08-27,2024-12-20
1627,803,322,2024-11-06,2025-01-12
1628,877,759,2024-08-20,2024-09-24
1629,638,429,2024-08-07,2024-12-25
1630,466,345,2024-11-19,2025-01-30
1631,282,64,2023-10-21,2023-11-03
1632,692,118,2023-09-25,2024-09-23
1633,428,666,2024-12-08,2025-02-01
1634,62,141,2023-05-25,2025-01-13
1635,925,832,2024-11-26,2025-01-31
1636,273,843,2024-09-15,2025-02-10
1637,811,205,2024-02-21,2024-02-23
1638,20,654,2023-12-27,2024-01-28
1639,177,586,2023-07-13,2024-09-09
1640,994,753,2023-08-20,2024-07-15
1641,534,51,2024-04-11,2024-11-23
1642,291,425,2024-06-29,2024-12-31
1643,57,599,2024-10-24,2024-11-14
1644,857,520,2024-08-14,2024-12-13
1645,672,518,2024-11-09,2025-01-15
1646,259,979,2023-11-10,2024-01-08
1647,168,272,2023-09-29,2025-01-14
1648,878,925,2024-11-15,2025-01-12
1649,315,571,2023-09-03,2024-04-25
1650,232,102,2023-09-10,2024-07-07
1651,415,353,2024-05-21,2024-07-09
1652,395,50,2024-09-27,2025-01-03
1653,773,493,2023-04-25,2023-09-24
1654,456,524,2024-04-19,2024-10-18
1655,474,293,2024-10-08,2025-02-08
1656,15,700,2023-09-16,2024-07-12
1657,785,117,2024-06-11,2024-12-02
1658,905,643,2024-02-16,2024-05-19
1659,210,788,2024-04-28,2024-11-25
1660,491,536,2024-01-04,2024-06-30
1661,843,852,2023-04-01,2024-03-06
1662,882,764,2024-11-17,2024-12-25
1663,446,444,2025-01-10,2025-02-07
1664,597,371,2024-10-27,2025-02-19
1665,962,532,2024-07-18,2025-01-08
1666,969,156,2023-07-07,2025-02-02
1667,77,110,2024-05-05,2024-09-04
1668,131,41,2024-02-03,2024-06-12
1669,648,149,2023-03-07,2024-08-18
1670,742,387,2023-08-08,2024-08-25
1671,58,941,2024-07-08,2024-08-01
1672,521,579,2024-11-23,2024-12-03
1673,746,167,2024-09-14,2024-11-05
1674,194,196,2024-09-30,2024-10-07
1675,481,229,2023-08-26,2024-09-03
1676,961,147,2023-09-01,2023-10-09
1677,511,853,2024-07-30,2024-11-20
1678,487,620,2024-04-02,2024-10-20
1679,323,892,2024-10-04,2025-01-04
1680,751,499,2024-09-20,2024-11-20
1681,677,49,2023-07-02,2024-11-29
1682,142,919,2023-04-09,2024-04-25
1683,118,53,2024-05-16,2024-11-06
1684,896,766,2023-05-15,2024-07-30
1685,694,991,2023-10-09,2023-12-19
1686,726,427,2024-12-23,2025-01-09
1687,192,179,2023-09-06,2024-02-20
1688,874,646,2025-02-18,2025-02-19
1689,735,676,2023-04-16,2023-07-14
1690,14,330,2025-02-15,2025-02-22
1691,117,829,2024-09-24,2024-09-24
1692,74,965,2023-03-01,2024-02-18
1693,157,990,2023-04-30,2024-01-24
1694,506,659,2024-03-04,2024-12-28
1695,987,720,2024-01-11,2024-02-27
1696,391,403,2023-11-12,2024-06-06
1697,668,122,2024-11-24,2025-01-14
1698,168,657,2023-08-25,2024-02-17
1699,755,850,2024-03-20,2024-04-12
1700,290,205,2023-11-19,2024-10-29
1701,637,672,2023-05-22,2023-11-01
1702,603,702,2024-11-20,2025-02-16
1703,227,278,2023-06-30,2023-10-02
1704,466,96,2023-08-05,2024-02-28
1705,401,747,2023-11-26,2023-12-13
1706,29,526,2024-07-05,2025-01-24
1707,550,353,2024-12-28,2025-01-18
1708,601,24,2023-09-23,2024-06-22
1709,646,54,2024-07-09,2024-07-22
1710,718,685,2023-12-17,2024-01-11
1711,152,443,2024-03-13,2024-10-07
1712,558,693,2023-03-03,2024-09-08
1713,314,57,2024-01-20,2024-11-12
1714,26,447,2023-09-24,2023-09-27
1715,960,892,2023-07-20,2024-08-12
1716,681,871,2024-11-30,2024-12-10
1717,854,155,2024-04-05,2024-04-28
1718,89,944,2024-08-07,2025-02-10
1719,408,26,2024-05-20,2025-01-25
1720,425,980,2024-08-30,2024-12-18
1721,866,123,2024-02-26,2024-05-16
1722,359,839,2023-03-08,2023-05-15
1723,512,721,2024-05-25,2024-09-30
1724,406,488,2024-03-31,2024-04-22
1725,902,344,2023-12-06,2024-01-30
1726,173,552,2024-04-17,2024-04-19
1727,549,537,2025-02-16,2025-02-19
1728,527,451,2024-10-25,2025-01-15
1729,621,602,2024-05-05,2024-11-15
1730,861,304,2023-08-19,2023-12-25
1731,120,559,2024-07-11,2025-02-19
1732,619,172,2025-01-19,2025-01-25
1733,833,905,2023-10-14,2024-02-17
1734,972,830,2023-11-27,2024-10-25
1735,408,819,2024-05-01,2024-06-22
1736,205,112,2024-10-05,2025-01-28
1737,546,474,2023-06-02,2023-06-05
1738,470,787,2024-04-07,2024-07-05
1739,984,655,2024-06-21,2024-12-20
1740,806,468,2023-11-03,2023-12-08
1741,869,165,2023-10-21,2024-07-07
1742,649,642,2023-04-25,2024-04-08
1743,517,638,2024-09-30,2024-10-25
1744,893,156,2024-04-12,2025-01-11
1745,260,805,2024-08-07,2024-12-10
1746,790,804,2025-01-16,2025-02-01
1747,313,130,2023-03-14,2024-08-16
1748,574,694,2024-10-23,2024-12-13
1749,205,111,2024-05-03,2024-05-10
1750,573,456,2024-05-23,2024-08-19
1751,498,757,2024-02-27,2024-10-15
1752,595,707,2024-08-19,2024-12-17
1753,504,971,2024-11-15,2024-12-26
1754,793,737,2024-05-17,2024-12-27
1755,442,702,2023-07-06,2023-11-20
1756,307,6,2024-01-26,2024-08-25
1757,136,581,2024-05-28,2024-11-19
1758,761,807,2023-04-04,2023-10-11
1759,309,769,2024-01-28,2024-09-17
1760,155,301,2024-10-07,2025-01-18
1761,256,473,2023-05-10,2023-09-04
1762,650,342,2024-04-02,2024-08-26
1763,524,527,2024-05-21,2024-06-01
1764,753,580,2023-08-09,2023-10-16
1765,115,992,2024-04-26,2025-02-11
1766,771,320,2024-01-17,2024-02-01
1767,370,999,2025-02-07,2025-02-13
1768,294,785,2023-03-17,2023-11-20
1769,700,170,2024-12-23,2025-02-04
1770,46,53,2024-05-14,2024-07-14
1771,807,299,2024-05-22,2024-07-16
1772,746,701,2024-04-10,2024-12-24
1773,646,333,2024-07-09,2025-01-10
1774,463,515,2023-11-19,2024-07-01
1775,119,698,2024-03-03,2024-07-27
1776,734,672,2024-01-31,2025-01-22
1777,933,135,2024-07-20,2024-09-29
1778,63,5,2024-11-03,2024-11-12
1779,155,394,2023-03-22,2024-07-16
1780,768,946,2023-12-29,2024-04-02
1781,971,75,2025-01-04,2025-02-21
1782,578,942,2023-04-30,2024-01-05
1783,109,412,2024-04-30,2024-09-23
1784,909,14,2024-11-11,2025-01-09
1785,771,164,2024-01-02,2024-12-19
1786,676,645,2024-08-26,2024-12-13
1787,818,775,2023-12-07,2024-05-31
1788,144,476,2024-08-10,2024-11-08
1789,111,637,2023-12-10,2024-05-26
1790,373,77,2023-06-11,2024-09-14
1791,742,596,2023-10-28,2024-07-23
1792,877,367,2024-02-26,2024-07-24
1793,403,574,2023-04-02,2024-02-10
1794,430,492,2023-11-10,2024-08-18
1795,809,823,2023-08-24,2024-01-14
1796,342,308,2023-09-14,2023-10-29
1797,787,24,2023-11-18,2024-06-24
1798,619,403,2024-12-09,2025-01-28
1799,179,146,2024-03-12,2024-05-20
1800,499,798,2024-04-17,2024-07-28
1801,597,793,2024-10-20,2024-11-29
1802,110,649,2024-01-10,2024-09-20
1803,914,773,2023-03-05,2025-01-16
1804,887,531,2024-05-22,2024-06-19
1805,46,218,2023-06-06,2024-08-10
1806,525,413,2024-02-29,2024-07-05
1807,647,811,2024-07-09,2025-02-04
1808,295,13,2024-10-21,2024-10-28
1809,986,435,2023-02-27,2024-04-06
1810,171,754,2023-08-14,2024-05-31
1811,378,947,2023-11-15,2024-05-14
1812,39,995,2024-03-01,2024-09-01
1813,56,210,2024-06-29,2024-10-05
1814,886,973,2023-06-19,2024-05-23
1815,181,160,2024-07-02,2025-02-21
1816,853,752,2023-05-06,2025-01-01
1817,756,881,2023-06-24,2024-06-22
1818,75,906,2023-11-02,2025-01-07
1819,695,256,2024-12-19,2025-02-21
1820,934,440,2023-05-22,2023-06-17
1821,316,347,2023-06-28,2024-06-02
1822,172,252,2024-06-15,2024-07-17
1823,961,433,2023-10-19,2024-11-24
1824,399,950,2024-09-02,2024-09-04
1825,342,291,2024-11-27,2025-01-30
1826,675,488,2024-07-06,2025-01-10
1827,328,805,2025-01-13,2025-02-10
1828,124,374,2024-09-15,2025-01-12
1829,226,291,2023-05-18,2024-09-27
1830,243,89,2024-12-25,2025-02-11
1831,746,674,2024-04-29,2024-08-03
1832,64,938,2023-03-23,2023-09-18
1833,54,242,2024-05-04,2025-02-21
1834,855,389,2024-02-04,2024-09-17
1835,519,318,2023-04-21,2023-11-09
1836,936,992,2023-05-27,2024-09-19
1837,619,591,2024-12-15,2025-01-24
1838,403,270,2023-09-01,2023-10-31
1839,457,315,2023-06-22,2024-04-01
1840,257,649,2024-02-22,2024-04-09
1841,701,779,2024-04-09,2024-07-15
1842,422,774,2023-11-17,2024-03-15
1843,790,94,2024-01-14,2024-12-23
1844,344,38,2024-04-12,2025-02-11
1845,754,87,2024-05-21,2024-11-16
1846,768,919,2024-07-09,2024-07-15
1847,825,623,2024-04-27,2025-01-25
1848,930,44,2024-12-04,2025-02-15
1849,172,940,2024-10-22,2024-11-30
1850,738,705,2023-06-06,2023-11-08
1851,489,50,2024-12-17,2025-01-28
1852,877,178,2024-09-24,2025-02-14
1853,16,285,2023-11-22,2024-02-01
1854,85,237,2024-01-29,2024-11-27
1855,14,169,2024-08-05,2024-09-04
1856,720,946,2023-03-02,2025-02-14
1857,779,963,2023-03-24,2024-03-11
1858,898,285,2023-10-20,2024-08-25
1859,141,128,2023-08-12,2023-11-27
1860,791,306,2024-08-01,2024-09-07
1861,98,974,2023-11-30,2024-03-14
1862,241,560,2024-08-23,2025-02-20
1863,207,88,2023-05-16,2024-01-24
1864,888,827,2024-05-05,2024-11-19
1865,970,177,2023-02-25,2024-01-09
1866,921,181,2024-11-01,2024-11-29
1867,559,15,2023-07-13,2024-01-17
1868,724,507,2024-11-03,2025-01-19
1869,433,908,2024-08-09,2024-09-26
1870,210,144,2023-05-28,2024-01-12
1871,824,775,2024-10-11,2024-12-24
1872,290,388,2024-12-18,2025-01-19
1873,171,163,2024-02-16,2024-02-23
1874,857,32,2024-01-09,2024-12-23
1875,395,492,2023-07-10,2023-11-15
1876,225,972,2024-08-11,2024-08-17
1877,118,458,2024-03-19,2024-08-13
1878,482,907,2024-02-19,2024-10-25
1879,503,260,2024-07-01,2024-12-08
1880,48,82,2024-06-19,2024-12-06
1881,963,175,2023-10-18,2023-11-08
1882,383,197,2025-01-31,2025-02-13
1883,905,221,2024-12-31,2025-02-17
1884,504,950,2024-07-25,2025-02-03
1885,4,526,2024-01-04,2024-07-21
1886,554,455,2023-12-21,2024-06-02
1887,477,593,2024-09-29,2024-10-17
1888,186,283,2025-01-25,2025-02-13
1889,595,544,2024-08-30,2024-09-19
1890,881,962,2024-02-20,2024-04-06
1891,997,292,2025-01-14,2025-01-16
1892,717,6,2023-06-07,2024-08-03
1893,679,314,2025-02-11,2025-02-23
1894,154,996,2024-05-30,2024-06-29
1895,147,659,2025-01-29,2025-01-30
1896,575,762,2024-12-13,2024-12-19
1897,199,211,2023-11-22,2024-02-05
1898,479,962,2023-03-09,2025-02-08
1899,877,478,2023-08-15,2024-03-23
1900,6,161,2024-12-16,2025-02-05
1901,917,804,2023-03-24,2024-03-08
1902,21,581,2024-05-27,2024-11-10
1903,798,378,2023-11-28,2024-08-18
1904,48,928,2023-08-31,2024-06-02
1905,318,432,2024-02-21,2024-03-03
1906,746,88,2024-06-10,2024-10-03
1907,578,696,2024-04-02,2024-04-05
1908,171,643,2023-04-11,2025-01-26
1909,910,151,2023-05-09,2025-02-22
1910,905,648,2024-10-21,2024-11-02
1911,511,428,2023-04-26,2025-01-17
1912,899,568,2023-09-18,2024-07-01
1913,887,883,2023-05-06,2023-06-23
1914,492,447,2024-02-26,2025-01-28
1915,989,753,2024-06-09,2024-09-17
1916,479,222,2023-12-19,2024-04-16
1917,728,963,2024-06-07,2024-07-31
1918,584,527,2023-07-02,2023-11-16
1919,690,828,2024-09-08,2024-11-05
1920,24,296,2024-04-01,2024-07-31
1921,902,494,2023-12-24,2024-01-22
1922,866,842,2024-05-29,2025-01-19
1923,194,920,2024-03-10,2024-07-12
1924,899,695,2024-03-25,2024-12-27
1925,620,404,2023-11-18,2024-10-01
1926,343,129,2024-11-01,2024-12-13
1927,75,758,2025-01-21,2025-02-07
1928,440,493,2024-04-16,2024-11-11
1929,72,772,2023-12-07,2024-02-25
1930,168,610,2025-02-10,2025-02-23
1931,386,433,2023-10-19,2024-07-20
1932,624,339,2023-04-14,2024-11-10
1933,30,285,2023-11-01,2024-06-19
1934,60,10,2024-01-04,2024-06-07
1935,470,218,2024-06-15,2024-10-18
1936,425,931,2024-09-16,2025-01-22
1937,449,838,2025-01-22,2025-02-01
1938,139,738,2023-05-25,2024-03-12
1939,327,200,2023-12-19,2025-01-30
1940,776,251,2024-09-05,2025-02-21
1941,525,437,2023-09-29,2024-08-18
1942,498,860,2024-09-13,2024-10-22
1943,75,441,2023-03-19,2024-01-08
1944,488,569,2023-06-25,2024-08-25
1945,562,793,2024-08-26,2024-10-07
1946,374,651,2023-07-11,2024-10-17
1947,316,487,2023-07-22,2023-07-24
1948,206,325,2024-08-15,2025-01-30
1949,145,226,2023-06-05,2024-09-25
1950,915,247,2024-07-25,2024-12-05
1951,107,721,2024-08-26,2024-11-22
1952,838,519,2023-06-13,2025-01-19
1953,675,97,2025-02-10,2025-02-23
1954,493,868,2023-04-18,2023-10-19
1955,477,518,2024-10-22,2024-12-26
1956,155,184,2023-04-09,2024-11-08
1957,868,177,2024-11-02,2024-12-29
1958,874,58,2023-03-13,2023-04-24
1959,61,408,2024-02-21,2025-01-26
1960,297,599,2025-01-09,2025-01-26
1961,771,827,2024-03-20,2024-06-06
1962,224,796,2023-07-30,2025-01-14
1963,957,383,2024-03-23,2024-08-22
1964,830,293,2024-01-31,2024-08-01
1965,612,814,2024-02-23,2024-06-08
1966,665,351,2024-05-05,2024-06-20
1967,741,340,2024-03-02,2024-12-28
1968,754,847,2023-03-11,2024-03-29
1969,20,3,2024-09-22,2025-02-05
1970,222,112,2024-11-15,2025-02-03
1971,866,955,2024-11-13,2025-02-10
1972,679,159,2024-12-24,2025-01-07
1973,197,876,2023-07-08,2024-11-11
1974,113,211,2023-06-23,2023-08-30
1975,183,465,2024-01-30,2024-09-16
1976,65,472,2023-11-29,2025-01-25
1977,54,896,2024-07-19,2024-12-06
1978,943,672,2023-09-04,2023-12-13
1979,841,820,2024-11-08,2024-11-09
1980,589,562,2024-06-18,2024-12-08
1981,432,163,2023-04-15,2023-12-16
1982,793,315,2023-09-16,2024-06-06
1983,104,613,2023-05-24,2024-12-19
1984,95,547,2023-10-11,2024-03-30
1985,343,308,2024-10-22,2024-11-22
1986,707,396,2023-03-15,2023-05-22
1987,254,230,2023-12-11,2025-02-20
1988,847,490,2024-02-29,2024-03-05
1989,352,584,2023-03-12,2024-07-28
1990,315,306,2024-11-25,2025-02-14
1991,366,7,2023-12-02,2023-12-29
1992,748,586,2024-06-25,2025-02-01
1993,694,604,2024-12-05,2025-02-21
1994,513,251,2024-11-20,2025-02-01
1995,53,877,2024-06-29,2024-10-01
1996,100,229,2023-07-21,2024-06-19
1997,479,969,2023-04-09,2024-07-31
1998,478,174,2023-06-28,2024-05-23
1999,995,240,2024-03-03,2024-06-29
2000,120,236,2024-10-16,2024-12-26
